Date,Product,Subproduct,Issue,Sub-issue,Consumer complaint narrative,Company public response,Company,State,Zip,Tags,Consumer consent provided?,Submitted via,Date sent to company,Company response to consumer,Timely response?,Consumer disputed?,Complaint ID
07/25/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,CA,94597,,N/A,Referral,07/26/2013,Closed with explanation,Yes,No,466380
07/25/2013,Bank account or service,Checking account,Deposits and withdrawals,,,,U.S. Bancorp,OH,45240,,N/A,Referral,07/26/2013,Closed with monetary relief,Yes,Yes,466381
07/25/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Specialized Loan Servicing LLC,MN,55805,,N/A,Referral,12/04/2013,Closed with explanation,Yes,Yes,466384
07/25/2013,Mortgage,VA mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,FL,33172,,N/A,Referral,07/29/2013,Closed with explanation,Yes,No,462599
08/01/2013,Debt collection,Auto,Communication tactics,Frequent or repeated calls,,,"American Credit Acceptance, LLC",NV,89178,,N/A,Web,08/01/2013,Closed with non-monetary relief,Yes,No,468408
08/08/2013,Student loan,Non-federal student loan,Repaying your loan,Repaying your loan,,,AES/PHEAA,DC,20002,,N/A,Web,08/09/2013,Closed with explanation,Yes,No,482734
07/25/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Flagstar Bank,FL,33030,,N/A,Referral,07/29/2013,Closed with explanation,Yes,No,466390
07/25/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,OR,97055,,N/A,Referral,07/29/2013,Closed with explanation,Yes,No,467219
08/13/2013,Credit card,,Customer service / Customer relations,,,,Quicken Loans,PA,19104,,N/A,Postal mail,08/15/2013,Closed with explanation,Yes,No,489339
07/25/2013,Mortgage,Other mortgage,"Application, originator, mortgage broker",,,,"Select Portfolio Servicing, Inc",CT,06903,,N/A,Referral,07/29/2013,Closed with explanation,Yes,No,466395
07/25/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,,,,N/A,Referral,07/29/2013,Closed with explanation,Yes,No,476089
08/13/2013,Debt collection,"Other (i.e. phone, health club, etc.)",False statements or representation,Indicated committed crime not paying,,,World Acceptance Corporation,NM,88063,,N/A,Web,10/22/2013,Closed with explanation,Yes,No,489340
07/25/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,CA,94547,,N/A,Referral,07/29/2013,Closed with explanation,Yes,No,466398
07/25/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,CA,92507,,N/A,Referral,08/19/2013,Closed with explanation,Yes,No,461838
08/08/2013,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,,,Equifax,CA,94579,,N/A,Web,08/07/2013,Closed with non-monetary relief,Yes,No,483101
08/21/2013,Student loan,Non-federal student loan,Repaying your loan,Repaying your loan,,,"Navient Solutions, Inc.",OH,43229,,N/A,Web,08/22/2013,Closed with non-monetary relief,Yes,No,499499
07/25/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,CA,92881,,N/A,Referral,07/26/2013,Closed with explanation,Yes,No,476055
07/25/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,CA,90010,,N/A,Referral,07/29/2013,Closed with explanation,Yes,Yes,462190
07/25/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,U.S. Bancorp,CA,94533,,N/A,Phone,07/26/2013,Closed with explanation,Yes,No,466403
08/21/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Morgan Stanley,CA,91016,Older American,N/A,Web,08/22/2013,Closed with non-monetary relief,Yes,No,499502
08/08/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,DE,19975,Older American,N/A,Web,08/09/2013,Closed with explanation,Yes,No,483238
08/08/2013,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,,,,Wells Fargo & Company,CO,81637,,N/A,Web,08/12/2013,Closed with explanation,Yes,No,483243
07/25/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,CT,06615,,N/A,Referral,07/29/2013,Closed with explanation,Yes,No,466414
08/08/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Specialized Loan Servicing LLC,GA,30052,Servicemember,N/A,Web,08/09/2013,Closed,Yes,Yes,484469
08/08/2013,Credit card,,Advertising and marketing,,,,JPMorgan Chase & Co.,CA,95136,,N/A,Web,08/12/2013,Closed with non-monetary relief,Yes,Yes,483117
08/13/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,HSBC North America Holdings Inc.,MA,02726,,N/A,Web,08/14/2013,Closed with explanation,Yes,Yes,491972
08/08/2013,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,,,Experian,CO,81301,,N/A,Web,08/12/2013,Closed with non-monetary relief,Yes,No,483118
08/08/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,NC,27837,,N/A,Web,08/09/2013,Closed with non-monetary relief,Yes,No,483119
07/25/2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,VA,22901,,N/A,Web,07/26/2013,Closed with explanation,Yes,No,466431
08/01/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,OR,97470,,N/A,Referral,08/06/2013,Closed with explanation,Yes,No,472555
08/21/2013,Mortgage,Conventional fixed mortgage,Settlement process and costs,,,,PHH Mortgage,TX,76180,Servicemember,N/A,Phone,08/22/2013,Closed with explanation,Yes,No,499510
08/01/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,BankUnited,FL,33141,,N/A,Referral,08/06/2013,Closed with explanation,Yes,Yes,471679
08/01/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,MA,02644,,N/A,Referral,08/05/2013,Closed with explanation,Yes,No,471883
08/01/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,NV,89123,,N/A,Referral,08/05/2013,Closed with explanation,Yes,No,479689
07/25/2013,Credit reporting,,Incorrect information on credit report,Account terms,,,Experian,LA,71104,,N/A,Web,07/25/2013,Closed with non-monetary relief,Yes,No,466438
08/01/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,GA,30341,,N/A,Referral,08/05/2013,Closed with explanation,Yes,No,471884
08/08/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Ditech Financial LLC,FL,33028,,N/A,Phone,08/12/2013,Closed with explanation,Yes,No,483265
07/25/2013,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,,,Experian,TX,75032,Older American,N/A,Web,08/01/2013,Closed with non-monetary relief,Yes,Yes,466974
07/25/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,"EOS Holdings, Inc.",NY,11579,,N/A,Web,08/01/2013,Closed with non-monetary relief,Yes,No,467005
08/01/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,VA,23320,,N/A,Referral,08/05/2013,Closed with non-monetary relief,Yes,No,471889
08/21/2013,Bank account or service,Checking account,"Making/receiving payments, sending money",,,,Bank of America,GA,30021,,N/A,Web,08/23/2013,Closed with explanation,Yes,No,499514
08/01/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Provident Funding,MN,55347,,N/A,Referral,08/05/2013,Closed with explanation,Yes,No,471891
08/01/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Capital One,FL,32771,,N/A,Referral,08/05/2013,Closed with explanation,Yes,No,475454
08/08/2013,Mortgage,Home equity loan or line of credit,Credit decision / Underwriting,,,,PNC Bank N.A.,PA,15136,"Older American, Servicemember",N/A,Phone,08/08/2013,Closed with monetary relief,Yes,No,483278
08/01/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Citibank,NJ,07644,,N/A,Referral,08/05/2013,Closed with explanation,Yes,Yes,471894
08/13/2013,Credit reporting,,Incorrect information on credit report,Account terms,,,Ocwen,CA,95678,,N/A,Web,08/15/2013,Closed with explanation,Yes,No,489031
08/01/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,CA,95762,,N/A,Referral,08/05/2013,Closed with explanation,Yes,No,479319
08/08/2013,Credit reporting,,Incorrect information on credit report,Information is not mine,,,Equifax,TN,37604,Older American,N/A,Web,08/08/2013,Closed with non-monetary relief,Yes,No,483286
08/01/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,CIT Bank National Association,CA,92404,,N/A,Referral,08/05/2013,Closed with explanation,Yes,Yes,471903
08/01/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,PA,19149,,N/A,Referral,08/05/2013,Closed with explanation,Yes,No,472749
07/25/2013,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,,,Bank of the West,CA,92630,Older American,N/A,Phone,07/29/2013,Closed with explanation,Yes,No,467037
08/08/2013,Mortgage,Conventional fixed mortgage,Settlement process and costs,,,,Wells Fargo & Company,NY,11003,,N/A,Phone,08/09/2013,Closed with explanation,Yes,Yes,483296
08/13/2013,Credit card,,Identity theft / Fraud / Embezzlement,,,,Amex,CA,92707,,N/A,Web,08/15/2013,Closed with explanation,Yes,No,489049
08/21/2013,Credit reporting,,Improper use of my credit report,Report improperly shared by CRC,,,Equifax,IN,46032,,N/A,Web,08/23/2013,Closed with explanation,Yes,No,499069
08/21/2013,Mortgage,Home equity loan or line of credit,Settlement process and costs,,,,Wells Fargo & Company,CA,92591,,N/A,Web,08/23/2013,Closed with explanation,Yes,Yes,499520
07/25/2013,Money transfers,Domestic (US) money transfer,Other transaction issues,,,,Charles Schwab Bank,SC,29412,,N/A,Web,07/25/2013,Closed with explanation,Yes,Yes,480092
08/08/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,WestStar Mortgage Inc.,FL,32003,,N/A,Web,08/13/2013,Closed with explanation,Yes,No,482654
07/25/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Citibank,NJ,07204,,N/A,Phone,07/29/2013,Closed with explanation,Yes,Yes,467044
08/01/2013,Credit card,,Billing disputes,,,,Capital One,TX,76020,,N/A,Referral,08/05/2013,Closed with explanation,Yes,Yes,455049
07/25/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,CA,95825,Older American,N/A,Web,08/30/2013,Closed with explanation,Yes,No,466493
08/08/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Equifax,TX,77720,,N/A,Postal mail,08/30/2013,Closed with explanation,Yes,No,483309
07/25/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,NH,03079,,N/A,Referral,07/29/2013,Closed with explanation,Yes,No,467065
07/25/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,PA,19126,,N/A,Referral,07/29/2013,Closed with explanation,Yes,No,467066
08/01/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,HSBC North America Holdings Inc.,OH,45640,,N/A,Web,08/06/2013,Closed with explanation,Yes,No,471927
07/25/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,NC,28075,,N/A,Referral,07/29/2013,Closed with explanation,Yes,Yes,467515
07/25/2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,GA,30281,,N/A,Web,07/26/2013,Closed with explanation,Yes,No,480751
07/25/2013,Credit card,,Delinquent account,,,,JPMorgan Chase & Co.,FL,33483,,N/A,Referral,07/29/2013,Closed with explanation,Yes,No,467867
07/25/2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,FL,33155,,N/A,Web,07/26/2013,Closed with explanation,Yes,Yes,475310
08/08/2013,Money transfers,Domestic (US) money transfer,Other transaction issues,,,,The Western Union Company,DE,19709,,N/A,Web,08/08/2013,Closed with explanation,Yes,No,482766
08/21/2013,Bank account or service,Checking account,"Account opening, closing, or management",,,,BankUnited,FL,33314,,N/A,Referral,08/26/2013,Closed with explanation,Yes,Yes,499258
07/25/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,ID,46342,,N/A,Referral,07/29/2013,Closed with explanation,Yes,No,479926
07/25/2013,Mortgage,Conventional fixed mortgage,Settlement process and costs,,,,W.J. Bradley Mortgage,AZ,85308,,N/A,Web,09/09/2013,Closed with monetary relief,Yes,No,466528
08/08/2013,Credit card,,Billing disputes,,,,Capital One,NY,14212,Older American,N/A,Phone,08/12/2013,Closed with explanation,Yes,No,483332
08/13/2013,Mortgage,Conventional fixed mortgage,Settlement process and costs,,,,Bank of America,IL,60426,Older American,N/A,Web,08/14/2013,Closed with explanation,Yes,Yes,492025
07/25/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,VA,23116,,N/A,Referral,07/26/2013,Closed with non-monetary relief,Yes,No,467089
07/25/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,PA,18210,,N/A,Referral,07/26/2013,Closed with explanation,Yes,No,467086
07/25/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,CA,95330,,N/A,Referral,07/26/2013,Closed with explanation,Yes,No,475847
07/25/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,CA,90220,,N/A,Referral,07/31/2013,Closed with explanation,Yes,Yes,475384
08/13/2013,Bank account or service,Checking account,"Account opening, closing, or management",,,,Morgan Stanley,NV,89003,,N/A,Web,08/15/2013,Closed with explanation,Yes,No,491222
07/25/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,PNC Bank N.A.,CA,94920,,N/A,Referral,07/26/2013,Closed,Yes,No,467508
08/13/2013,Bank account or service,Other bank product/service,"Account opening, closing, or management",,,,Santander Bank US,NJ,08759,,N/A,Web,08/15/2013,Closed,Yes,No,489383
07/25/2013,Mortgage,Home equity loan or line of credit,"Loan modification,collection,foreclosure",,,,E*Trade Bank,AZ,85138,,N/A,Referral,08/08/2013,Closed with explanation,No,Yes,467091
07/25/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Nationstar Mortgage,GA,30087,,N/A,Referral,07/31/2013,Closed with explanation,Yes,No,467093
07/25/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,CA,94560,,N/A,Referral,07/29/2013,Closed with explanation,Yes,No,467519
07/25/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Citibank,NY,10037,,N/A,Referral,07/29/2013,Closed with explanation,Yes,Yes,467635
08/08/2013,Credit card,,Payoff process,,,,Synchrony Financial,TX,75040,,N/A,Web,08/08/2013,Closed with explanation,Yes,No,483342
08/21/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Finance of America Reverse LLC,KS,67865,Older American,N/A,Phone,08/23/2013,Closed with explanation,Yes,Yes,499534
07/25/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,HSBC North America Holdings Inc.,AZ,85224,Servicemember,N/A,Web,07/26/2013,Closed with explanation,Yes,No,467110
08/14/2013,Credit card,,Convenience checks,,,,Bank of America,MA,01720,,N/A,Web,08/13/2013,Closed with explanation,Yes,No,492036
07/25/2013,Debt collection,I do not know,Communication tactics,Frequent or repeated calls,,,ConServe,RI,02909,,N/A,Phone,08/02/2013,Closed with explanation,Yes,No,466513
08/01/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,NC,27045,,N/A,Web,08/06/2013,Closed with explanation,Yes,Yes,471929
08/21/2013,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,,,Wells Fargo & Company,MN,55352,,N/A,Web,08/23/2013,Closed with explanation,Yes,Yes,499538
08/08/2013,Bank account or service,Checking account,"Account opening, closing, or management",,,,Bank of America,TX,75217,,N/A,Web,08/12/2013,Closed with explanation,Yes,No,483361
07/25/2013,Mortgage,Other mortgage,Settlement process and costs,,,,PHH Mortgage,TX,75701,,N/A,Web,07/29/2013,Closed with monetary relief,Yes,No,467124
08/14/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Ocwen,NY,11727,,N/A,Web,08/14/2013,Closed with explanation,Yes,No,489398
08/14/2013,Debt collection,Mortgage,False statements or representation,Attempted to collect wrong amount,,,Ocwen,CA,95467,,N/A,Web,08/15/2013,Closed with explanation,Yes,No,489384
07/25/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Citibank,NY,14464,,N/A,Referral,07/29/2013,Closed with explanation,Yes,No,467408
08/08/2013,Credit reporting,,Incorrect information on credit report,Public record,,,Equifax,GA,30024,,N/A,Web,08/08/2013,Closed with non-monetary relief,Yes,Yes,482995
08/21/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,CA,90001,,N/A,Phone,09/09/2013,Closed with explanation,Yes,No,498477
